IB Offset,Index,Index + Base,Index: 0 Type: GL_FLOAT Size: 3 : Component 0,Index: 0 Type: GL_FLOAT Size: 3 : Component 1,Index: 0 Type: GL_FLOAT Size: 3 : Component 2,Index: 1 Type: GL_FLOAT Size: 2 : Component 0,Index: 1 Type: GL_FLOAT Size: 2 : Component 1
30694,6922,6922,-0.693,0.101,0.474,0.864,0.889
30695,6923,6923,-0.685,0.101,0.549,0.876,0.887
30696,6920,6920,-0.672,0.066,0.547,0.876,0.882
30697,6921,6921,-0.680,0.066,0.472,0.864,0.883
30698,6922,6922,-0.693,0.101,0.474,0.864,0.889
30699,6935,6935,-0.693,0.064,0.448,0.859,0.883
30700,6940,6940,-0.705,0.096,0.450,0.859,0.889
30701,6922,6922,-0.693,0.101,0.474,0.864,0.889
30702,6935,6935,-0.693,0.064,0.448,0.859,0.883
30703,6922,6922,-0.693,0.101,0.474,0.864,0.889
30704,6921,6921,-0.680,0.066,0.472,0.864,0.883
30705,6920,6920,-0.672,0.066,0.547,0.876,0.882
30706,6916,6916,-0.674,0.030,0.471,0.864,0.878
30707,6921,6921,-0.680,0.066,0.472,0.864,0.883
30708,6935,6935,-0.693,0.064,0.448,0.859,0.883
30709,6921,6921,-0.680,0.066,0.472,0.864,0.883
30710,6916,6916,-0.674,0.030,0.471,0.864,0.878
30711,6920,6920,-0.672,0.066,0.547,0.876,0.882
30712,6917,6917,-0.665,0.029,0.546,0.875,0.876
30713,6916,6916,-0.674,0.030,0.471,0.864,0.878
30714,6914,6914,-0.666,-0.009,0.545,0.874,0.871
30715,6915,6915,-0.675,-0.007,0.470,0.864,0.872
30716,6916,6916,-0.674,0.030,0.471,0.864,0.878
30717,6914,6914,-0.666,-0.009,0.545,0.874,0.871
30718,6916,6916,-0.674,0.030,0.471,0.864,0.878
30719,6917,6917,-0.665,0.029,0.546,0.875,0.876
30720,6935,6935,-0.693,0.064,0.448,0.859,0.883
30721,6916,6916,-0.674,0.030,0.471,0.864,0.878
30722,6936,6936,-0.687,0.030,0.447,0.859,0.878
30723,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30724,6936,6936,-0.687,0.030,0.447,0.859,0.878
30725,6916,6916,-0.674,0.030,0.471,0.864,0.878
30726,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30727,6916,6916,-0.674,0.030,0.471,0.864,0.878
30728,6915,6915,-0.675,-0.007,0.470,0.864,0.872
30729,6914,6914,-0.666,-0.009,0.545,0.874,0.871
30730,6909,6909,-0.683,-0.042,0.470,0.863,0.867
30731,6915,6915,-0.675,-0.007,0.470,0.864,0.872
30732,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30733,6915,6915,-0.675,-0.007,0.470,0.864,0.872
30734,6909,6909,-0.683,-0.042,0.470,0.863,0.867
30735,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30736,6909,6909,-0.683,-0.042,0.470,0.863,0.867
30737,6990,6990,-0.696,-0.038,0.446,0.858,0.868
30738,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30739,6990,6990,-0.696,-0.038,0.446,0.858,0.868
30740,6989,6989,-0.702,-0.034,0.435,0.856,0.868
30741,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30742,6989,6989,-0.702,-0.034,0.435,0.856,0.868
30743,6994,6994,-0.695,-0.002,0.436,0.857,0.873
30744,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30745,6994,6994,-0.695,-0.002,0.436,0.857,0.873
30746,6937,6937,-0.694,0.030,0.436,0.857,0.878
30747,6993,6993,-0.688,-0.005,0.446,0.859,0.873
30748,6937,6937,-0.694,0.030,0.436,0.857,0.878
30749,6936,6936,-0.687,0.030,0.447,0.859,0.878
30750,6935,6935,-0.693,0.064,0.448,0.859,0.883
30751,6936,6936,-0.687,0.030,0.447,0.859,0.878
30752,6937,6937,-0.694,0.030,0.436,0.857,0.878
30753,6935,6935,-0.693,0.064,0.448,0.859,0.883
30754,6937,6937,-0.694,0.030,0.436,0.857,0.878
30755,6938,6938,-0.699,0.061,0.437,0.857,0.883
30756,6935,6935,-0.693,0.064,0.448,0.859,0.883
30757,6938,6938,-0.699,0.061,0.437,0.857,0.883
30758,6939,6939,-0.711,0.091,0.439,0.856,0.888
30759,6935,6935,-0.693,0.064,0.448,0.859,0.883
30760,6939,6939,-0.711,0.091,0.439,0.856,0.888
30761,6940,6940,-0.705,0.096,0.450,0.859,0.889
30762,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30763,4976,4976,-0.243,-1.247,3.051,0.316,0.765
30764,4977,4977,-0.300,-1.196,3.047,0.313,0.773
30765,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30766,4977,4977,-0.300,-1.196,3.047,0.313,0.773
30767,4978,4978,-0.293,-1.186,2.989,0.319,0.775
30768,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30769,4978,4978,-0.293,-1.186,2.989,0.319,0.775
30770,4979,4979,-0.270,-1.158,2.924,0.326,0.778
30771,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30772,4979,4979,-0.270,-1.158,2.924,0.326,0.778
30773,4980,4980,-0.219,-1.228,2.931,0.328,0.770
30774,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30775,4980,4980,-0.219,-1.228,2.931,0.328,0.770
30776,4981,4981,-0.184,-1.270,2.955,0.328,0.766
30777,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30778,4981,4981,-0.184,-1.270,2.955,0.328,0.766
30779,4982,4982,-0.186,-1.289,3.001,0.324,0.760
30780,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30781,4982,4982,-0.186,-1.289,3.001,0.324,0.760
30782,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30783,4975,4975,-0.239,-1.237,2.989,0.322,0.767
30784,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30785,4976,4976,-0.243,-1.247,3.051,0.316,0.765
30786,5137,5137,-0.241,-1.245,3.104,0.311,0.762
30787,4977,4977,-0.300,-1.196,3.047,0.313,0.773
30788,4976,4976,-0.243,-1.247,3.051,0.316,0.765
30789,5137,5137,-0.241,-1.245,3.104,0.311,0.762
30790,4976,4976,-0.243,-1.247,3.051,0.316,0.765
30791,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30792,5119,5119,-0.103,-1.348,3.142,0.317,0.746
30793,5120,5120,-0.177,-1.304,3.118,0.315,0.754
30794,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30795,5119,5119,-0.103,-1.348,3.142,0.317,0.746
30796,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30797,5121,5121,-0.109,-1.342,3.098,0.320,0.748
30798,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30799,5121,5121,-0.109,-1.342,3.098,0.320,0.748
30800,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30801,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30802,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30803,4982,4982,-0.186,-1.289,3.001,0.324,0.760
30804,5137,5137,-0.241,-1.245,3.104,0.311,0.762
30805,4983,4983,-0.182,-1.301,3.068,0.319,0.757
30806,5120,5120,-0.177,-1.304,3.118,0.315,0.754
30807,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30808,4982,4982,-0.186,-1.289,3.001,0.324,0.760
30809,5104,5104,-0.184,-1.270,2.955,0.328,0.766
30810,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30811,5104,5104,-0.184,-1.270,2.955,0.328,0.766
30812,5103,5103,-0.143,-1.290,2.942,0.330,0.759
30813,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30814,5103,5103,-0.143,-1.290,2.942,0.330,0.759
30815,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30816,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30817,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30818,5022,5022,-0.064,-1.344,3.037,0.327,0.748
30819,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30820,5022,5022,-0.064,-1.344,3.037,0.327,0.748
30821,5021,5021,-0.020,-1.384,3.162,0.320,0.738
30822,5123,5123,-0.122,-1.324,3.020,0.325,0.753
30823,5021,5021,-0.020,-1.384,3.162,0.320,0.738
30824,5121,5121,-0.109,-1.342,3.098,0.320,0.748
30825,5119,5119,-0.103,-1.348,3.142,0.317,0.746
30826,5121,5121,-0.109,-1.342,3.098,0.320,0.748
30827,5021,5021,-0.020,-1.384,3.162,0.320,0.738
30828,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30829,5020,5020,-0.011,-1.385,3.158,0.321,0.737
30830,5021,5021,-0.020,-1.384,3.162,0.320,0.738
30831,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30832,5021,5021,-0.020,-1.384,3.162,0.320,0.738
30833,5022,5022,-0.064,-1.344,3.037,0.327,0.748
30834,5119,5119,-0.103,-1.348,3.142,0.317,0.746
30835,5021,5021,-0.020,-1.384,3.162,0.320,0.738
30836,5122,5122,-0.024,-1.385,3.170,0.319,0.738
30837,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30838,5022,5022,-0.064,-1.344,3.037,0.327,0.748
30839,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30840,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30841,5018,5018,0.000,-1.350,3.041,0.330,0.743
30842,5019,5019,0.000,-1.385,3.156,0.322,0.737
30843,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30844,5019,5019,0.000,-1.385,3.156,0.322,0.737
30845,5020,5020,-0.011,-1.385,3.158,0.321,0.737
30846,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30847,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30848,5024,5024,-0.042,-1.306,2.940,0.335,0.752
30849,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30850,5024,5024,-0.042,-1.306,2.940,0.335,0.752
30851,5025,5025,0.000,-1.305,2.939,0.338,0.750
30852,5017,5017,-0.027,-1.350,3.042,0.328,0.745
30853,5025,5025,0.000,-1.305,2.939,0.338,0.750
30854,5018,5018,0.000,-1.350,3.041,0.330,0.743
30855,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30856,5025,5025,0.000,-1.305,2.939,0.338,0.750
30857,5024,5024,-0.042,-1.306,2.940,0.335,0.752
30858,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30859,5024,5024,-0.042,-1.306,2.940,0.335,0.752
30860,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30861,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30862,5060,5060,0.000,-1.241,2.866,0.344,0.756
30863,5025,5025,0.000,-1.305,2.939,0.338,0.750
30864,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30865,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30866,5061,5061,-0.110,-1.240,2.875,0.337,0.762
30867,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30868,5061,5061,-0.110,-1.240,2.875,0.337,0.762
30869,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30870,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30871,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30872,5063,5063,-0.063,-1.171,2.823,0.345,0.764
30873,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30874,5063,5063,-0.063,-1.171,2.823,0.345,0.764
30875,5064,5064,0.000,-1.170,2.822,0.349,0.761
30876,5059,5059,-0.054,-1.242,2.867,0.341,0.759
30877,5064,5064,0.000,-1.170,2.822,0.349,0.761
30878,5060,5060,0.000,-1.241,2.866,0.344,0.756
30879,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30880,5061,5061,-0.110,-1.240,2.875,0.337,0.762
30881,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30882,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30883,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30884,5061,5061,-0.110,-1.240,2.875,0.337,0.762
30885,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30886,5023,5023,-0.088,-1.302,2.940,0.333,0.755
30887,5103,5103,-0.143,-1.290,2.942,0.330,0.759
30888,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30889,5103,5103,-0.143,-1.290,2.942,0.330,0.759
30890,5104,5104,-0.184,-1.270,2.955,0.328,0.766
30891,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30892,5104,5104,-0.184,-1.270,2.955,0.328,0.766
30893,5105,5105,-0.219,-1.228,2.931,0.328,0.770
30894,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30895,5106,5106,-0.219,-1.228,2.931,0.328,0.770
30896,5107,5107,-0.270,-1.158,2.924,0.326,0.778
30897,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30898,5107,5107,-0.270,-1.158,2.924,0.326,0.778
30899,5108,5108,-0.195,-1.165,2.869,0.335,0.772
30900,5102,5102,-0.171,-1.232,2.894,0.333,0.766
30901,5108,5108,-0.195,-1.165,2.869,0.335,0.772
30902,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30903,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30904,5108,5108,-0.195,-1.165,2.869,0.335,0.772
30905,5107,5107,-0.270,-1.158,2.924,0.326,0.778
30906,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30907,5107,5107,-0.270,-1.158,2.924,0.326,0.778
30908,5110,5110,-0.276,-1.094,2.903,0.332,0.782
30909,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30910,5110,5110,-0.276,-1.094,2.903,0.332,0.782
30911,5107,5107,-0.270,-1.158,2.924,0.326,0.778
30912,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30913,5107,5107,-0.270,-1.158,2.924,0.326,0.778
30914,5157,5157,-0.350,-1.127,2.970,0.321,0.787
30915,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30916,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30917,5108,5108,-0.195,-1.165,2.869,0.335,0.772
30918,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30919,5063,5063,-0.063,-1.171,2.823,0.345,0.764
30920,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30921,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30922,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30923,5067,5067,-0.136,-1.105,2.820,0.344,0.773
30924,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30925,5067,5067,-0.136,-1.105,2.820,0.344,0.773
30926,5062,5062,-0.128,-1.170,2.836,0.340,0.768
30927,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30928,5064,5064,0.000,-1.170,2.822,0.349,0.761
30929,5063,5063,-0.063,-1.171,2.823,0.345,0.764
30930,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30931,5066,5066,0.000,-1.106,2.806,0.353,0.765
30932,5064,5064,0.000,-1.170,2.822,0.349,0.761
30933,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30934,5070,5070,0.000,-1.045,2.821,0.356,0.769
30935,5066,5066,0.000,-1.106,2.806,0.353,0.765
30936,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30937,5067,5067,-0.136,-1.105,2.820,0.344,0.773
30938,5068,5068,-0.139,-1.043,2.832,0.347,0.777
30939,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30940,5068,5068,-0.139,-1.043,2.832,0.347,0.777
30941,5069,5069,-0.070,-1.044,2.821,0.352,0.773
30942,5065,5065,-0.068,-1.106,2.807,0.349,0.769
30943,5069,5069,-0.070,-1.044,2.821,0.352,0.773
30944,5070,5070,0.000,-1.045,2.821,0.356,0.769
30945,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30946,5068,5068,-0.139,-1.043,2.832,0.347,0.777
30947,5067,5067,-0.136,-1.105,2.820,0.344,0.773
30948,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30949,5112,5112,-0.207,-1.040,2.861,0.341,0.781
30950,5068,5068,-0.139,-1.043,2.832,0.347,0.777
30951,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30952,5110,5110,-0.276,-1.094,2.903,0.332,0.782
30953,5111,5111,-0.276,-1.034,2.902,0.336,0.786
30954,5109,5109,-0.205,-1.101,2.856,0.338,0.777
30955,5111,5111,-0.276,-1.034,2.902,0.336,0.786
30956,5112,5112,-0.207,-1.040,2.861,0.341,0.781
30957,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30958,5111,5111,-0.276,-1.034,2.902,0.336,0.786
30959,5110,5110,-0.276,-1.094,2.903,0.332,0.782
30960,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30961,5161,5161,-0.347,-1.025,2.949,0.332,0.792
30962,5111,5111,-0.276,-1.034,2.902,0.336,0.786
30963,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30964,5157,5157,-0.350,-1.127,2.970,0.321,0.787
30965,5158,5158,-0.419,-1.111,3.002,0.316,0.797
30966,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30967,5158,5158,-0.419,-1.111,3.002,0.316,0.797
30968,5159,5159,-0.419,-1.067,2.990,0.322,0.798
30969,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30970,5159,5159,-0.419,-1.067,2.990,0.322,0.798
30971,5160,5160,-0.414,-1.016,2.987,0.329,0.798
30972,5156,5156,-0.349,-1.081,2.952,0.327,0.789
30973,5160,5160,-0.414,-1.016,2.987,0.329,0.798
30974,5161,5161,-0.347,-1.025,2.949,0.332,0.792
30975,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30976,5159,5159,-0.419,-1.067,2.990,0.322,0.798
30977,5158,5158,-0.419,-1.111,3.002,0.316,0.797
30978,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30979,5158,5158,-0.419,-1.111,3.002,0.316,0.797
30980,5406,5406,-0.479,-1.101,3.013,0.312,0.811
30981,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30982,5160,5160,-0.414,-1.016,2.987,0.329,0.798
30983,5159,5159,-0.419,-1.067,2.990,0.322,0.798
30984,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30985,5407,5407,-0.474,-1.009,3.003,0.328,0.801
30986,5160,5160,-0.414,-1.016,2.987,0.329,0.798
30987,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30988,5406,5406,-0.479,-1.101,3.013,0.312,0.811
30989,5206,5206,-0.537,-1.096,3.021,0.311,0.822
30990,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30991,5206,5206,-0.537,-1.096,3.021,0.311,0.822
30992,5205,5205,-0.537,-1.053,3.012,0.320,0.812
30993,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30994,5205,5205,-0.537,-1.053,3.012,0.320,0.812
30995,5212,5212,-0.529,-1.003,3.011,0.330,0.803
30996,5405,5405,-0.480,-1.058,3.004,0.320,0.806
30997,5212,5212,-0.529,-1.003,3.011,0.330,0.803
30998,5407,5407,-0.474,-1.009,3.003,0.328,0.801
30999,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31000,5205,5205,-0.537,-1.053,3.012,0.320,0.812
31001,5206,5206,-0.537,-1.096,3.021,0.311,0.822
31002,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31003,5206,5206,-0.537,-1.096,3.021,0.311,0.822
31004,5207,5207,-0.597,-1.094,3.042,0.316,0.823
31005,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31006,5212,5212,-0.529,-1.003,3.011,0.330,0.803
31007,5205,5205,-0.537,-1.053,3.012,0.320,0.812
31008,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31009,5211,5211,-0.583,-1.000,3.028,0.332,0.804
31010,5212,5212,-0.529,-1.003,3.011,0.330,0.803
31011,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31012,5207,5207,-0.597,-1.094,3.042,0.316,0.823
31013,5208,5208,-0.654,-1.096,3.058,0.322,0.822
31014,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31015,5208,5208,-0.654,-1.096,3.058,0.322,0.822
31016,5209,5209,-0.622,-1.051,3.042,0.329,0.814
31017,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31018,5209,5209,-0.622,-1.051,3.042,0.329,0.814
31019,5210,5210,-0.609,-0.998,3.037,0.336,0.807
31020,5204,5204,-0.593,-1.051,3.032,0.324,0.813
31021,5210,5210,-0.609,-0.998,3.037,0.336,0.807
31022,5211,5211,-0.583,-1.000,3.028,0.332,0.804
31023,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31024,5401,5401,-0.583,-0.998,3.021,0.342,0.817
31025,5210,5210,-0.609,-0.998,3.037,0.336,0.807
31026,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31027,5210,5210,-0.609,-0.998,3.037,0.336,0.807
31028,5396,5396,-0.622,-1.051,3.042,0.329,0.814
31029,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31030,5396,5396,-0.622,-1.051,3.042,0.329,0.814
31031,5397,5397,-0.654,-1.096,3.058,0.322,0.822
31032,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31033,5397,5397,-0.654,-1.096,3.058,0.322,0.822
31034,5398,5398,-0.600,-1.088,3.017,0.326,0.826
31035,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31036,5399,5399,-0.600,-1.088,3.017,0.326,0.826
31037,5301,5301,-0.540,-1.087,2.984,0.327,0.835
31038,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31039,5301,5301,-0.540,-1.087,2.984,0.327,0.835
31040,5300,5300,-0.537,-1.047,2.997,0.337,0.832
31041,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31042,5300,5300,-0.537,-1.047,2.997,0.337,0.832
31043,5307,5307,-0.530,-0.998,2.999,0.347,0.830
31044,5395,5395,-0.594,-1.048,3.023,0.334,0.821
31045,5307,5307,-0.530,-0.998,2.999,0.347,0.830
31046,5400,5400,-0.583,-0.998,3.021,0.342,0.817
31047,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31048,5300,5300,-0.537,-1.047,2.997,0.337,0.832
31049,5301,5301,-0.540,-1.087,2.984,0.327,0.835
31050,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31051,5301,5301,-0.540,-1.087,2.984,0.327,0.835
31052,5302,5302,-0.483,-1.090,2.969,0.324,0.847
31053,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31054,5307,5307,-0.530,-0.998,2.999,0.347,0.830
31055,5300,5300,-0.537,-1.047,2.997,0.337,0.832
31056,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31057,5306,5306,-0.475,-1.001,2.990,0.348,0.843
31058,5307,5307,-0.530,-0.998,2.999,0.347,0.830
31059,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31060,5302,5302,-0.483,-1.090,2.969,0.324,0.847
31061,5303,5303,-0.424,-1.095,2.950,0.321,0.862
31062,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31063,5303,5303,-0.424,-1.095,2.950,0.321,0.862
31064,5304,5304,-0.422,-1.055,2.970,0.334,0.860
31065,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31066,5304,5304,-0.422,-1.055,2.970,0.334,0.860
31067,5305,5305,-0.417,-1.006,2.974,0.347,0.859
31068,5299,5299,-0.481,-1.049,2.986,0.336,0.845
31069,5305,5305,-0.417,-1.006,2.974,0.347,0.859
31070,5306,5306,-0.475,-1.001,2.990,0.348,0.843
31071,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31072,5304,5304,-0.422,-1.055,2.970,0.334,0.860
31073,5303,5303,-0.424,-1.095,2.950,0.321,0.862
31074,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31075,5303,5303,-0.424,-1.095,2.950,0.321,0.862
31076,5344,5344,-0.358,-1.105,2.909,0.320,0.879
31077,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31078,5305,5305,-0.417,-1.006,2.974,0.347,0.859
31079,5304,5304,-0.422,-1.055,2.970,0.334,0.860
31080,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31081,5348,5348,-0.352,-1.014,2.933,0.344,0.875
31082,5305,5305,-0.417,-1.006,2.974,0.347,0.859
31083,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31084,5344,5344,-0.358,-1.105,2.909,0.320,0.879
31085,5345,5345,-0.285,-1.125,2.858,0.319,0.896
31086,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31087,5345,5345,-0.285,-1.125,2.858,0.319,0.896
31088,5346,5346,-0.285,-1.076,2.881,0.332,0.894
31089,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31090,5346,5346,-0.285,-1.076,2.881,0.332,0.894
31091,5347,5347,-0.283,-1.024,2.883,0.342,0.891
31092,5343,5343,-0.355,-1.065,2.929,0.332,0.877
31093,5347,5347,-0.283,-1.024,2.883,0.342,0.891
31094,5348,5348,-0.352,-1.014,2.933,0.344,0.875
31095,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31096,5438,5438,-0.213,-1.131,2.833,0.327,0.913
31097,5345,5345,-0.285,-1.125,2.858,0.319,0.896
31098,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31099,5345,5345,-0.285,-1.125,2.858,0.319,0.896
31100,5439,5439,-0.251,-1.162,2.820,0.317,0.908
31101,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31102,5346,5346,-0.285,-1.076,2.881,0.332,0.894
31103,5345,5345,-0.285,-1.125,2.858,0.319,0.896
31104,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31105,5345,5345,-0.285,-1.125,2.858,0.319,0.896
31106,5438,5438,-0.213,-1.131,2.833,0.327,0.913
31107,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31108,5347,5347,-0.283,-1.024,2.883,0.342,0.891
31109,5346,5346,-0.285,-1.076,2.881,0.332,0.894
31110,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31111,5456,5456,-0.214,-1.032,2.838,0.343,0.906
31112,5347,5347,-0.283,-1.024,2.883,0.342,0.891
31113,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31114,5438,5438,-0.213,-1.131,2.833,0.327,0.913
31115,5444,5444,-0.145,-1.139,2.813,0.332,0.925
31116,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31117,5444,5444,-0.145,-1.139,2.813,0.332,0.925
31118,5454,5454,-0.146,-1.092,2.815,0.339,0.922
31119,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31120,5454,5454,-0.146,-1.092,2.815,0.339,0.922
31121,5455,5455,-0.144,-1.040,2.805,0.347,0.918
31122,5453,5453,-0.216,-1.085,2.841,0.334,0.909
31123,5455,5455,-0.144,-1.040,2.805,0.347,0.918
31124,5456,5456,-0.214,-1.032,2.838,0.343,0.906
31125,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31126,5444,5444,-0.145,-1.139,2.813,0.332,0.925
31127,5438,5438,-0.213,-1.131,2.833,0.327,0.913
31128,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31129,5439,5439,-0.251,-1.162,2.820,0.317,0.908
31130,5440,5440,-0.230,-1.183,2.801,0.315,0.913
31131,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31132,5440,5440,-0.230,-1.183,2.801,0.315,0.913
31133,5441,5441,-0.195,-1.194,2.796,0.318,0.924
31134,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31135,5441,5441,-0.195,-1.194,2.796,0.318,0.924
31136,5442,5442,-0.139,-1.205,2.790,0.322,0.934
31137,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31138,5442,5442,-0.139,-1.205,2.790,0.322,0.934
31139,5443,5443,-0.142,-1.177,2.804,0.326,0.930
31140,5437,5437,-0.204,-1.168,2.816,0.321,0.919
31141,5443,5443,-0.142,-1.177,2.804,0.326,0.930
